x,y,valid,reference_displacement,operator_displacement,reference_mises,operator_mises
-1.0,-1.0,True,8.673840455152318e-20,0.0,220.0835933017926,150.7836883584858
-0.9833333333333333,-1.0,True,2.1862825486935885e-05,1.6403042914620735e-05,162.1949885926803,151.35727002574956
-0.9666666666666667,-1.0,True,3.679186571838607e-05,3.2806085829241335e-05,139.00121028414935,154.1681194148263
-0.95,-1.0,True,4.93043072115059e-05,4.919006718146381e-05,125.1817459219679,126.93648956444268
-0.9333333333333333,-1.0,True,6.0753447233404145e-05,6.0233396640723186e-05,121.94807736968826,125.49907337044785
-0.9166666666666666,-1.0,True,7.165048017470926e-05,7.135646639771716e-05,119.29901965600916,124.0770658176124
-0.9,-1.0,True,8.221441819546069e-05,8.25219165600241e-05,118.60852603703347,117.88347856938438
-0.8833333333333333,-1.0,True,9.263419356463925e-05,9.301263385302181e-05,118.30766659268852,118.18105673179352
-0.8666666666666667,-1.0,True,0.00010297694261424581,0.00010352899002856469,118.4106252904255,118.47909682294632
-0.85,-1.0,True,0.00011331868725986226,0.00011406389381795952,118.64172805955295,118.77759008650969
-0.8333333333333334,-1.0,True,0.00012369888064198424,0.00012455001129410632,119.26495325736214,119.55226001308378
-0.8166666666666667,-1.0,True,0.00013414583604536625,0.0001350507978702224,119.68109213761046,119.54109248936761
-0.8,-1.0,True,0.00014467731284645324,0.00014556384755150888,120.45286554573333,119.53275730138728
-0.7833333333333333,-1.0,True,0.00015531730908533106,0.00015630752919397405,120.90470927552494,120.66889118567043
-0.7666666666666666,-1.0,True,0.00016606007994028277,0.00016707481224142824,121.34983592558513,120.80126334529082
-0.75,-1.0,True,0.00017693303165136032,0.00017784671898120972,122.06004336318588,120.9433697167254
-0.7333333333333334,-1.0,True,0.0001879218420599472,0.00018891192147344187,122.44088319451237,121.91517469540489
-0.7166666666666667,-1.0,True,0.00019903959916870852,0.00020001920130959541,122.99528114170278,122.04686713385237
-0.7,-1.0,True,0.00021028561214445188,0.00021112727367623185,123.26565056925747,122.19580352169739
-0.6833333333333333,-1.0,True,0.00022165181399213063,0.0002225269049720194,123.59856128402433,122.54524880311381
-0.6666666666666667,-1.0,True,0.00023315344290327622,0.0002339848907721097,123.71993398524846,122.65466961676954
-0.65,-1.0,True,0.0002447665313438508,0.0002454429679363198,123.78020921272449,122.78627952221302
-0.6333333333333333,-1.0,True,0.0002565073743089022,0.00025715074379771286,123.70847580060575,122.32073143338728
-0.6166666666666667,-1.0,True,0.0002683559256256154,0.000268929917313448,123.56804963686139,122.36277129914848
-0.6,-1.0,True,0.0002803105833402994,0.0002807110144189239,123.13434409118695,122.42860489668634
-0.5833333333333333,-1.0,True,0.00029236842341967816,0.00029267027712150985,122.75413109363411,120.94999948983342
-0.5666666666666667,-1.0,True,0.00030450993797426424,0.0003047056597825556,122.28112858448786,120.8905722716955
-0.55,-1.0,True,0.00031673701073276606,0.0003167465714664101,121.22436468203759,120.85314080426184
-0.5333333333333333,-1.0,True,0.0003290308682720925,0.0003288778786546244,120.45724295687924,118.2288728659655
-0.5166666666666666,-1.0,True,0.00034137787821603247,0.00034106712996689214,119.5743096015967,118.0383011543165
-0.5,-1.0,True,0.00035376718632669827,0.0003532664266802336,117.67771676855895,117.8658307484218
-0.4833333333333334,-1.0,True,0.00036618016510700085,0.00036546402353638256,116.44019159007739,114.03179973830639
-0.4666666666666667,-1.0,True,0.00037860087976310274,0.00037766808557752944,115.09626775376657,113.68923553431556
-0.44999999999999996,-1.0,True,0.0003910109139271461,0.0003898866880807241,112.38642935134685,113.36160413432074
-0.43333333333333335,-1.0,True,0.0004033840108010643,0.00040200293900317105,110.69841538450869,108.17878609007496
-0.41666666666666663,-1.0,True,0.0004157058956081465,0.0004140340931996058,108.88310708161731,107.72890542872244
-0.4,-1.0,True,0.0004279566191278642,0.00042608351853870243,106.938564590781,107.2941860195847
-0.3833333333333333,-1.0,True,0.00044009635522276907,0.0004379781726285048,103.26156521954545,100.71668067309805
-0.3666666666666667,-1.0,True,0.0004521095847794395,0.0004496068769647004,100.9933571496453,100.21515862206871
-0.35,-1.0,True,0.0004639799634403016,0.0004612560658982185,98.62155024994512,99.73390915801485
-0.33333333333333337,-1.0,True,0.0004756687247893976,0.0004728104171877973,94.27861960852663,91.76370002365148
-0.31666666666666665,-1.0,True,0.00048713072504552607,0.0004837424929746197,91.50881510056837,91.25408959848411
-0.30000000000000004,-1.0,True,0.0004983517832148501,0.000494694782418166,88.45324283752646,90.7897355786371
-0.2833333333333333,-1.0,True,0.0005093087616557081,0.000505665972088956,85.17818223744062,90.36675737810855
-0.2666666666666667,-1.0,True,0.0005199638073627975,0.0005157180385906863,81.75848681588192,81.36495991742203
-0.25,-1.0,True,0.0005302820606586707,0.0005256504252509947,78.24396612472877,80.89660086692143
-0.2333333333333334,-1.0,True,0.0005402355098999591,0.0005355985014160725,74.6253864524156,80.51611441991817
-0.21666666666666667,-1.0,True,0.0005497957792812278,0.0005448285562432865,71.00561133903085,71.75543461499083
-0.19999999999999996,-1.0,True,0.0005589336919487789,0.0005535111803639564,67.4467739710469,71.49216387809442
-0.18333333333333335,-1.0,True,0.0005676233554693299,0.0005622038744740197,64.00882103154666,71.36713919570971
-0.16666666666666663,-1.0,True,0.0005758422520377939,0.0005705649280384769,60.77229279385193,62.83658162933433
-0.15000000000000002,-1.0,True,0.0005835680236049375,0.0005777048179445896,57.8201863753924,62.46549167576505
-0.1333333333333333,-1.0,True,0.0005907583177354016,0.0005848485262994774,57.20333947279162,62.35307595257794
-0.1166666666666667,-1.0,True,0.0005974236984402536,0.0005919959148696802,54.71365770027376,62.489917670557496
-0.09999999999999998,-1.0,True,0.0006035426836444763,0.0005978888332606305,51.39228345181648,56.473687558327654
-0.08333333333333337,-1.0,True,0.0006091507844868171,0.0006035113155581918,50.06913267827435,56.37627173512584
-0.06666666666666665,-1.0,True,0.0006142484885831594,0.0006091338852056311,48.35630352776243,56.57935164847619
-0.050000000000000044,-1.0,True,0.0006188170681236605,0.000614070812870026,47.51660317602271,52.28170777658329
-0.033333333333333326,-1.0,True,0.0006229329543563315,0.000618131242707461,46.86328501419994,52.05438998594765
-0.01666666666666672,-1.0,True,0.0006265225694320945,0.0006221939597411622,46.389441973387065,52.263544300365304
0.0,-1.0,True,0.0006297016507018592,0.0006260531372381684,46.09691809602082,52.02538666730639
0.016666666666666607,-1.0,True,0.0006324185594839575,0.0006287791064802222,46.55574695700575,51.54990976741626
0.033333333333333215,-1.0,True,0.0006347532101427531,0.0006315183399303786,46.676004725525246,51.48819579765841
0.050000000000000044,-1.0,True,0.0006367071761580677,0.0006342706657357068,47.885355239942854,51.90521244596935
0.06666666666666665,-1.0,True,0.0006383255925272787,0.0006360396483211489,48.5445313974516,53.34031905171301
0.08333333333333326,-1.0,True,0.0006396476836243548,0.0006377294206042721,50.4050187157065,53.29619835776017
0.10000000000000009,-1.0,True,0.0006407170557123215,0.00063945286648328,51.67613657524208,53.70124951190711
0.1166666666666667,-1.0,True,0.0006415913842597519,0.0006406587195452895,54.27521840485949,58.10343439985361
0.1333333333333333,-1.0,True,0.000642321991952213,0.0006417259658082657,55.936664622457464,58.14671290591599
0.1499999999999999,-1.0,True,0.0006429654594975164,0.0006428571625267634,59.09102544435275,58.54864880316462
0.16666666666666674,-1.0,True,0.0006435911412598706,0.0006437945139025154,62.575202170200534,65.0579189497445
0.18333333333333335,-1.0,True,0.0006442505316680313,0.0006447418159315263,64.72105526761403,65.31759577525986
0.19999999999999996,-1.0,True,0.0006450099483995723,0.0006457891736385865,68.6177499221498,65.81604198882108
0.21666666666666656,-1.0,True,0.0006459202535957889,0.0006469468034486341,70.94031550887757,73.64972371070995
0.2333333333333334,-1.0,True,0.000647040448121864,0.0006482407404388766,74.99828353723188,74.08405912400056
0.25,-1.0,True,0.000648408752078236,0.0006496713052939194,79.07122457708331,74.6806906372212
0.2666666666666666,-1.0,True,0.0006500681223525267,0.0006515525963292002,81.46773182616722,83.20415149971464
0.2833333333333332,-1.0,True,0.0006520631150964718,0.0006536339559326172,85.51406994360912,83.76398244640374
0.30000000000000004,-1.0,True,0.0006544041855259979,0.0006558824454970851,89.73329686033013,84.40294559019323
0.31666666666666665,-1.0,True,0.0006571449520449415,0.0006588189570047762,92.33191544379211,93.25576405532316
0.33333333333333326,-1.0,True,0.0006602750039177784,0.0006620263172931628,94.90815681637413,93.81742324724053
0.3500000000000001,-1.0,True,0.000663807584791964,0.0006654197641711671,97.42593091399188,94.40276005077706
0.3666666666666667,-1.0,True,0.0006677884985931889,0.0006693599058630231,101.56545548769108,102.49904404590734
