x,y,valid,reference_displacement,operator_displacement,reference_mises,operator_mises
-1.0,-1.0,True,1.750927889637549e-19,8.172551144973258e-20,274.74524145301496,179.32283978523978
-0.9833333333333333,-1.0,True,2.718169294244941e-05,1.9633999206912737e-05,193.91270304515442,178.22380727544308
-0.9666666666666667,-1.0,True,4.557171520448568e-05,3.9267998413825514e-05,161.5532862445244,179.4298464136654
-0.95,-1.0,True,6.083241750945912e-05,5.8901997620738424e-05,140.19961872916036,182.88406935168024
-0.9333333333333333,-1.0,True,7.459188105314731e-05,7.25703868579084e-05,133.77291640514704,135.98320783241954
-0.9166666666666666,-1.0,True,8.738106864980384e-05,8.543781471773765e-05,126.77105343818653,134.2591330099333
-0.9,-1.0,True,9.947594675653045e-05,9.83358881866666e-05,124.01028534970425,132.56095775305698
-0.8833333333333333,-1.0,True,0.00011111693505656967,0.00011009988051121608,120.70743533219893,120.56369220445134
-0.8666666666666667,-1.0,True,0.00012236131460335192,0.00012149423717516755,119.27954855094768,120.68334928912296
-0.85,-1.0,True,0.00013335887390651915,0.00013289998531412723,118.13136994525004,120.81000778058714
-0.8333333333333334,-1.0,True,0.00014412682424389537,0.00014383144268153084,116.66158360841384,117.26666680805641
-0.8166666666666667,-1.0,True,0.00015474294051754745,0.00015448569971144124,115.97523135652682,117.01997128895005
-0.8,-1.0,True,0.0001652292744426508,0.00016515215475565938,115.0518280861945,116.7792828076702
-0.7833333333333333,-1.0,True,0.0001756164830474987,0.00017566148526596348,114.59017053972872,114.86839280121062
-0.7666666666666666,-1.0,True,0.00018592945648761175,0.0001860153454351763,113.9227314599853,114.74743485216815
-0.75,-1.0,True,0.00019617668242361916,0.0001963782376502397,113.5586858552534,114.62844483683386
-0.7333333333333334,-1.0,True,0.00020638028204644706,0.0002066811526853185,113.20997026933647,113.40013160072763
-0.7166666666666667,-1.0,True,0.00021653877003267397,0.00021688579579390324,112.64088046389946,113.26942900009833
-0.7,-1.0,True,0.00022666752791415567,0.00022709664171941763,112.29332494289237,113.1395853012598
-0.6833333333333333,-1.0,True,0.00023676548186723958,0.00023728156934108943,111.68820545758504,111.8978354547681
-0.6666666666666667,-1.0,True,0.0002468373867155256,0.0002473984921874606,111.30055082884367,111.75770049962665
-0.65,-1.0,True,0.0002568836032066419,0.0002575191388203343,110.6009288577185,111.61799897521144
-0.6333333333333333,-1.0,True,0.0002669019148206317,0.00026761987554952803,110.14473768554734,110.14331760384319
-0.6166666666666667,-1.0,True,0.0002768939327922807,0.0002776534429909728,109.31143051900033,109.9699600323427
-0.6,-1.0,True,0.0002868509496066982,0.0002876889568139527,108.76759812927814,109.79644349684762
-0.5833333333333333,-1.0,True,0.0002967758102764177,0.00029769698481345026,108.18810251360517,107.95835006467085
-0.5666666666666667,-1.0,True,0.0003066571844322188,0.00030762165102418405,107.129880068325,107.75012789979436
-0.55,-1.0,True,0.0003164949138595291,0.00031754715240423344,106.44843986225246,107.53990342153172
-0.5333333333333333,-1.0,True,0.0003262798980335639,0.0003274259852842399,105.21418188523009,105.1522476594325
-0.5166666666666666,-1.0,True,0.000336005266392482,0.00033718479424825205,104.42764461554088,104.92180067235238
-0.5,-1.0,True,0.00034566788916399793,0.0003469438485289142,103.01677956786813,104.6888070410041
-0.4833333333333334,-1.0,True,0.0003552512245162942,0.00035665387225330123,102.12872830273608,101.71566272518342
-0.4666666666666667,-1.0,True,0.0003647604628349384,0.00036617198260717926,101.205491023345,101.44347580267652
-0.44999999999999996,-1.0,True,0.0003741707547453027,0.000375690119276895,99.57244375491203,101.16880911791534
-0.43333333333333335,-1.0,True,0.00038348996430082044,0.00038518087592981414,98.5637748318532,97.61424988009784
-0.41666666666666663,-1.0,True,0.0003926980812735053,0.00039436646273021677,96.80106056899866,97.31225425895227
-0.4,-1.0,True,0.00040179310510823213,0.0004035520527939092,95.72670494439502,97.00997074957465
-0.3833333333333333,-1.0,True,0.00041076621947606955,0.00041273764590301547,93.87177920904233,96.70745271627877
-0.3666666666666667,-1.0,True,0.0004196034603187803,0.0004215821235869016,92.75318504947188,92.61954580547122
-0.35,-1.0,True,0.0004283101406026315,0.0004303316282679611,90.84262298050297,92.30899887239823
-0.33333333333333337,-1.0,True,0.00043685819573326134,0.00043908115009016666,89.70596934049297,92.00281594862771
-0.31666666666666665,-1.0,True,0.0004452675170825605,0.00044761021177971673,88.56898841683856,87.63054596466345
-0.30000000000000004,-1.0,True,0.0004535002378886885,0.00045582738357692604,86.65899698352136,87.34332154892162
-0.2833333333333333,-1.0,True,0.00046158122803407814,0.00046404455621757465,85.54463948326553,87.06671776437115
-0.2666666666666667,-1.0,True,0.00046948236182122534,0.0004722575883606109,83.68990904558248,82.70851995000832
-0.25,-1.0,True,0.0004772147233530803,0.0004798660452508704,82.63207317419285,82.45318111236841
-0.2333333333333334,-1.0,True,0.00048476824148048763,0.0004874745718774918,80.91253530795271,82.21755553525944
-0.21666666666666667,-1.0,True,0.0004921400330690167,0.0004950831650253129,79.95614159339833,82.00187854657689
-0.19999999999999996,-1.0,True,0.0004993327042391145,0.000502331378207172,78.43348285943313,78.02231852984843
-0.18333333333333335,-1.0,True,0.0005063414374478297,0.0005092839658254054,77.59665801086607,77.82093575177969
-0.16666666666666663,-1.0,True,0.0005131689749643651,0.0005162371085729187,76.27931959020357,77.65057250248515
-0.15000000000000002,-1.0,True,0.000519818899612584,0.0005231482616134307,75.56632276421766,74.49697669677317
-0.1333333333333333,-1.0,True,0.0005262868920775102,0.0005294440600657158,74.46465526588236,74.31423160999785
-0.1166666666666667,-1.0,True,0.0005325880333340878,0.0005357418704042381,73.88550449997607,74.174003323388
-0.09999999999999998,-1.0,True,0.0005387101274893156,0.0005420416225025912,73.01876886924478,74.07607843049107
-0.08333333333333337,-1.0,True,0.0005446794724349854,0.0005479903418024848,72.58462254938425,72.00335201137969
-0.06666666666666665,-1.0,True,0.000550476947597744,0.0005536751690153372,71.96899702830218,71.86388930170783
-0.050000000000000044,-1.0,True,0.0005561375533857098,0.0005593649089872323,71.52328706807114,71.7765750347875
-0.033333333333333326,-1.0,True,0.000561640070488811,0.000565033032631372,71.3343694797348,71.11000012360738
-0.01666666666666672,-1.0,True,0.0005670202380326014,0.0005701925034158167,71.15615596455518,71.0247178440545
0.0,-1.0,True,0.0005722660168882096,0.0005753620664148032,71.12710920502667,70.9976429105683
0.016666666666666607,-1.0,True,0.0005774043583643164,0.0005805414520231558,71.22110717895075,71.02798721847633
0.033333333333333215,-1.0,True,0.0005824343911526671,0.0005855615724782924,71.35386636892748,71.5480197077402
0.050000000000000044,-1.0,True,0.0005873758640606766,0.0005903365258208086,71.72154693059682,71.61187666457279
0.06666666666666665,-1.0,True,0.0005922370308651301,0.0005951288951979015,72.01610952388802,71.72952184119939
0.08333333333333326,-1.0,True,0.0005970324006489033,0.0005999382632464184,72.65544767443419,71.9002085499535
0.10000000000000009,-1.0,True,0.0006017768559587143,0.0006045705657636989,73.10955381601266,73.76008009700577
0.1166666666666667,-1.0,True,0.0006064819210196881,0.0006091560303258684,74.01422851432106,73.94114471990535
0.1333333333333333,-1.0,True,0.0006111661972039774,0.0006137679973367568,74.62274210302422,74.16812514310867
0.1499999999999999,-1.0,True,0.0006158406652679858,0.0006183941971837012,75.78098224970613,77.21812882133374
0.16666666666666674,-1.0,True,0.0006205244043131848,0.0006229731509498471,76.53494549250945,77.45766051832994
0.18333333333333335,-1.0,True,0.0006252303556579053,0.0006275890712673663,77.9279522394993,77.73120046828582
0.19999999999999996,-1.0,True,0.0006299748703245462,0.0006322411484710855,79.45861913060699,78.03834566585692
0.21666666666666656,-1.0,True,0.0006347746149523574,0.0006369718729720169,80.40882968935799,81.94170654127448
0.2333333333333334,-1.0,True,0.000639641675244378,0.0006417785243303575,82.05020806554516,82.26999240349814
0.25,-1.0,True,0.0006445922306683767,0.000646630954199514,83.05874528944726,82.62256380708905
0.2666666666666666,-1.0,True,0.0006496420055321641,0.0006515609408768832,84.76704525490149,87.08898680839626
0.2833333333333332,-1.0,True,0.0006548008510239586,0.0006567252997885083,86.5207853357305,87.44646315658524
0.30000000000000004,-1.0,True,0.0006600812441147204,0.0006619430873274995,88.27198848919141,87.8186811194143
0.31666666666666665,-1.0,True,0.0006654973952436507,0.0006672130500158364,89.33860806238327,88.20564538237467
0.33333333333333326,-1.0,True,0.0006710594113609011,0.0006727651538098749,91.09182081654973,92.96624745261026
0.3500000000000001,-1.0,True,0.000676774365488196,0.0006784727044058294,92.85680500593826,93.33413189580455
0.3666666666666667,-1.0,True,0.0006826497700441722,0.0006842369239781771,94.62643342403464,93.7100541503328
0.3833333333333333,-1.0,True,0.000688691735659094,0.0006901680408575924,96.38968778631337,98.5225124799155
0.3999999999999999,-1.0,True,0.0006949052300477924,0.0006964507532325309,98.13533411540767,98.86129147606869
0.41666666666666674,-1.0,True,0.0007012938405531549,0.0007027910303001304,99.85452887184853,99.20380086287533
0.43333333333333335,-1.0,True,0.0007078608294129898,0.0007091873281423501,100.8935727417451,99.55006883774922
0.44999999999999996,-1.0,True,0.000714610428983142,0.0007159865876118547,102.554432758111,104.05089604790477
0.46666666666666656,-1.0,True,0.000721538354586994,0.0007229299406979463,104.16391050708985,104.36854026960567
0.4833333333333334,-1.0,True,0.0007286434035130328,0.0007299266749748973,105.71865257604772,104.68874350008282
0.5,-1.0,True,0.0007359233662240425,0.0007371336998783535,107.21506981783922,108.64485321148888
0.5166666666666666,-1.0,True,0.0007433749414543913,0.0007446587855190082,108.64647238962645,108.92568345174818
0.5333333333333332,-1.0,True,0.0007509943236604171,0.0007522319032904973,110.0161986215747,109.20908324167671
0.55,-1.0,True,0.000758777687430884,0.0007598516170467433,110.833936513713,109.495052164525
0.5666666666666667,-1.0,True,0.0007667234690177534,0.0007678925388417388,112.13034146807054,112.77410293140261
0.5833333333333333,-1.0,True,0.0007748195971658871,0.0007759873833499913,113.37776240802636,113.00794819391058
0.6000000000000001,-1.0,True,0.0007830585043361155,0.0007841220328290565,114.56186698108482,113.24609654624126
0.6166666666666667,-1.0,True,0.0007914423072996945,0.0007925087555261577,115.24521779077273,115.93033321117606
0.6333333333333333,-1.0,True,0.0007999588660224994,0.000801057735384433,116.30076691079276,116.10780457935623
0.6499999999999999,-1.0,True,0.000808598483979331,0.0008096391925046826,117.27421144007859,116.29121987433129
0.6666666666666667,-1.0,True,0.0008173627671021938,0.0008183250710465092,117.82752694861298,118.42683468346969
0.6833333333333333,-1.0,True,0.0008262394015259217,0.0008272589943324148,118.67258364514112,118.55936810514805
0.7,-1.0,True,0.0008352195510758582,0.0008362182423863306,119.44265124270044,118.69964201831165
0.7166666666666666,-1.0,True,0.0008443041665905592,0.0008452020098714222,119.87654019304586,118.84763920267952
0.7333333333333334,-1.0,True,0.0008534814753379544,0.0008544197327331111,120.5321380593784,120.4209085560807
0.75,-1.0,True,0.0008627438753399721,0.0008636869274359288,121.12233568637959,120.52049121397481
0.7666666666666666,-1.0,True,0.0008720919595379431,0.0008729723901633672,121.45152751422698,120.62925519369196
0.7833333333333332,-1.0,True,0.0008815149648831849,0.0008823728255765603,121.94298563087186,121.77894523067818
0.8,-1.0,True,0.0008910065809971839,0.0008918854969506792,122.37887250817822,121.84356783158006
0.8166666666666667,-1.0,True,0.0009005672320507585,0.0009014111143080305,122.61865339250684,121.91844913453089
0.8333333333333333,-1.0,True,0.0009101873830553382,0.0009109684456251128,122.97093133444695,122.7206358551267
0.8499999999999999,-1.0,True,0.0009198619316958704,0.0009206731294228972,123.27649271010132,122.7557601774779
0.8666666666666667,-1.0,True,0.0009295912158762558,0.0009303864479848068,123.44071442930081,122.80186204509378
0.8833333333333333,-1.0,True,0.0009393669653995824,0.0009401081336643872,123.67554269138195,122.85893048140181
0.8999999999999999,-1.0,True,0.0009491851179913482,0.0009499291148280223,123.87071225327455,123.32957213629767
0.9166666666666667,-1.0,True,0.0009590459162257698,0.0009597865331921788,123.97046562827906,123.3511916012831
0.9333333333333333,-1.0,True,0.0009689422783174767,0.0009696490975813224,124.10445388958712,123.38421213868514
0.95,-1.0,True,0.0009788709707108526,0.0009795518043096128,124.20354154274494,123.61823358841086
0.9666666666666666,-1.0,True,0.0009888320515377168,0.0009895171134124392,124.24630663957132,123.61770685639122
0.9833333333333334,-1.0,True,0.0009988194974503187,0.0009994852203802772,124.28981232181505,123.62878597469066
1.0,-1.0,True,0.001008830673825158,0.0010094560423286358,124.3005605679615,123.65148605975978
-1.0,-0.9833333333333333,True,5.812727479460356e-20,1.6306240590870187e-19,159.89746877480846,158.98198239387168
-0.9833333333333333,-0.9833333333333333,True,1.8098211781149667e-05,1.739499329064601e-05,175.3727286374119,158.14814916088204
-0.9666666666666667,-0.9833333333333333,True,3.614103129882166e-05,3.479372484203056e-05,164.84503020321026,159.89600517891984
-0.95,-0.9833333333333333,True,5.195920779103166e-05,5.219618530953176e-05,146.5023302715505,164.13062640944855
-0.9333333333333333,-0.9833333333333333,True,6.628428363903228e-05,6.571308733649173e-05,139.76151720404712,135.75677795576385
-0.9166666666666666,-0.9833333333333333,True,7.955155532503121e-05,7.86984978170161e-05,131.37317248203587,134.03060949856143
-0.9,-0.9833333333333333,True,9.203311765224159e-05,9.170707345252628e-05,128.07808842903265,132.33020210400784
-0.8833333333333333,-0.9833333333333333,True,0.00010399651341567107,0.00010357321451116627,123.80419038159916,121.63517359558838
-0.8666666666666667,-0.9833333333333333,True,0.00011549877835357239,0.0001150582341364606,121.98391050947806,121.74707154733085
-0.85,-0.9833333333333333,True,0.00012671258196735556,0.00012655563248481293,120.4798985190031,121.86596971661882
-0.8333333333333334,-0.9833333333333333,True,0.00013765652040948642,0.00013758526416532733,118.43509779804252,118.01565824977082
-0.8166666666666667,-0.9833333333333333,True,0.00014841777370016123,0.00014833181070983442,117.49529943960255,117.7662527093246
-0.8,-0.9833333333333333,True,0.00015902296618418703,0.00015908990402377555,116.16896012893035,117.52283058993477
-0.7833333333333333,-0.9833333333333333,True,0.00016950559215051726,0.00016967363653551135,115.5233850435176,115.26298539796815
-0.7666666666666666,-0.9833333333333333,True,0.00017989630748032717,0.00018007830970741314,114.56717268615053,115.14022959732272
-0.75,-0.9833333333333333,True,0.00019020333653474965,0.00019049147374730892,114.06917184913804,115.01944629367449
-0.7333333333333334,-0.9833333333333333,True,0.00020045422408465855,0.00020083712452870008,113.60084740325334,113.5217023766173
-0.7166666666666667,-0.9833333333333333,True,0.00021064757718998212,0.00021106762626480063,112.8495997628046,113.39083574369597
-0.7,-0.9833333333333333,True,0.00022080190941438222,0.00022130382106808424,112.41801354096663,113.26082551329779
-0.6833333333333333,-0.9833333333333333,True,0.00023091736301504925,0.0002315109948972512,111.68902518024134,111.8611719835434
-0.6666666666666667,-0.9833333333333333,True,0.00024100021413679128,0.00024163831482032562,111.24611773207134,111.72145541078973
-0.65,-0.9833333333333333,True,0.0002510527412576298,0.00025176897223864623,110.47224699385553,111.58216894224383
-0.6333333333333333,-0.9833333333333333,True,0.0002610733844692857,0.0002618800193650862,109.98572661863824,110.04115193610312
-0.6166666666666667,-0.9833333333333333,True,0.00027106585229830747,0.00027191840829024255,109.12147085670492,109.86819145011583
-0.6,-0.9833333333333333,True,0.00028102186597855954,0.00028195846545661,108.56968799339016,109.69507255397625
-0.5833333333333333,-0.9833333333333333,True,0.0002909458016710485,0.0002919742076902941,107.98995149469019,107.86166993625328
-0.5666666666666667,-0.9833333333333333,True,0.0003008278902856405,0.00030190483995584796,106.95428546575687,107.65193706559543
-0.55,-0.9833333333333333,True,0.00031066816008053265,0.0003118361794067797,106.29272371495713,107.44016797100356
-0.5333333333333333,-0.9833333333333333,True,0.0003204594068695769,0.00032172793839512577,105.11455166467918,105.16427026472063
-0.5166666666666666,-0.9833333333333333,True,0.00033019490871891914,0.0003315036719337686,104.36699200267658,104.92923971845813
-0.5,-0.9833333333333333,True,0.0003398730858433611,0.0003412797842984934,103.04276572268871,104.69149555130481
-0.4833333333333334,-0.9833333333333333,True,0.00034947784985526646,0.00035100975648167575,102.2114371542264,101.90132529929376
-0.4666666666666667,-0.9833333333333333,True,0.00035901465883414425,0.00036056468870472466,101.35170006477624,101.63171995516352
-0.44999999999999996,-0.9833333333333333,True,0.0003684614430167381,0.0003701200924964888,99.84157876295913,101.35969412402706
-0.43333333333333335,-0.9833333333333333,True,0.00037782398471358065,0.00037964796068199987,98.91192883860032,98.03580780471303
-0.41666666666666663,-0.9833333333333333,True,0.00038708523444124177,0.00038889468458880625,97.28776627352633,97.7402052913802
-0.4,-0.9833333333333333,True,0.0003962414531286178,0.0003981419758159565,96.30443158455171,97.4444259318695
-0.3833333333333333,-0.9833333333333333,True,0.0004052863961005411,0.0004073898412015096,94.59521175990145,97.14852492262442
-0.3666666666666667,-0.9833333333333333,True,0.00041420432975918024,0.0004163167518850069,93.57979379110239,93.3494954480712
-0.35,-0.9833333333333333,True,0.00042300250200735155,0.0004251567281204129,91.81474621485465,93.04958456601628
-0.33333333333333337,-0.9833333333333333,True,0.0004316514209950304,0.00043399718111831776,90.79018393436097,92.7540036563231
-0.31666666666666665,-0.9833333333333333,True,0.0004401713748553153,0.0004426371265220277,89.76903130246245,88.68500455412557
-0.30000000000000004,-0.9833333333333333,True,0.00044852683992780145,0.000450973424756042,88.00258890268108,88.40582145419248
-0.2833333333333333,-0.9833333333333333,True,0.00045673889876793073,0.0004593100678176684,87.00410286618596,88.13715396608694
-0.2666666666666667,-0.9833333333333333,True,0.00046478283954892616,0.0004676470571723992,85.29124110322059,87.87920119212752
-0.25,-0.9833333333333333,True,0.00047266611388222885,0.00047541165687994016,84.34605875214353,83.84800079567711
-0.2333333333333334,-0.9833333333333333,True,0.00048038135497236416,0.0004831688686143824,82.763647894757,83.61841914371546
-0.21666666666666667,-0.9833333333333333,True,0.0004879225194414285,0.0004909263266916191,81.9096090452304,83.40853531723134
-0.19999999999999996,-0.9833333333333333,True,0.0004952941405537109,0.0004983492701748065,80.51062891121254,79.72058309423616
-0.18333333333333335,-0.9833333333333333,True,0.0005024883206856517,0.0005054770649941727,79.7607722925595,79.5215950924091
-0.16666666666666663,-0.9833333333333333,True,0.0005095095021747335,0.0005126053665478351,78.5544395124167,79.35336056698883
-0.15000000000000002,-0.9833333333333333,True,0.000516358470873254,0.0005196975816044426,77.91440311858126,76.44338303813687
-0.1333333333333333,-0.9833333333333333,True,0.0005230323063447776,0.000526190215744266,76.90428281717493,76.25813961952697
-0.1166666666666667,-0.9833333333333333,True,0.000529543619131298,0.0005326844558208427,76.3848968643915,76.11501898706915
-0.09999999999999998,-0.9833333333333333,True,0.000535881252610062,0.0005391802204965017,75.58900792509102,76.01380130002495
-0.08333333333333337,-0.9833333333333333,True,0.0005420693553855707,0.0005453307828534994,75.20000400243977,74.1265097516167
-0.06666666666666665,-0.9833333333333333,True,0.0005480894455612634,0.0005512288550731672,74.63396812218188,73.98096320373774
-0.050000000000000044,-0.9833333333333333,True,0.0005539749961923031,0.0005571312053099292,74.22507092184338,73.8865711878894
-0.033333333333333326,-0.9833333333333333,True,0.00055970442029566,0.0005630037827408864,74.05699452972566,73.33085237744456
-0.01666666666666672,-0.9833333333333333,True,0.0005653128118229975,0.0005683818685828612,73.89421107073869,73.23989897528077
0.0,-0.9833333333333333,True,0.0005707875183055353,0.0005737698970710149,73.86961618775133,73.20372770110664
0.016666666666666607,-0.9833333333333333,True,0.0005761547405010325,0.0005791675623471907,73.95745014626243,73.22163966801222
0.033333333333333215,-0.9833333333333333,True,0.0005814131305261142,0.0005844079426261461,74.07801761398703,73.71086750438445
0.050000000000000044,-0.9833333333333333,True,0.000586581479912238,0.000589391753762197,74.41761638755682,73.76267099103416
0.06666666666666665,-0.9833333333333333,True,0.0005916677798287805,0.0005943936102559167,74.68333729668035,73.8659378856259
0.08333333333333326,-0.9833333333333333,True,0.0005966852903507301,0.0005994130421229537,75.27227498095895,74.01999856583241
0.10000000000000009,-0.9833333333333333,True,0.0006016489160518816,0.0006042525188815934,75.68116574835858,75.76914560227617
0.1166666666666667,-0.9833333333333333,True,0.000606568571617208,0.0006090338813230504,76.51280248287398,75.93697969114181
0.1333333333333333,-0.9833333333333333,True,0.000611463234702579,0.0006138430386135669,77.0603755475305,76.14889926693677
0.1499999999999999,-0.9833333333333333,True,0.0006163418647311763,0.0006186693851705204,78.12282441407505,78.9683867388517
0.16666666666666674,-0.9833333333333333,True,0.0006212243399746766,0.0006234221046507952,78.80123542844638,79.1958712278812
0.18333333333333335,-0.9833333333333333,True,0.0006261211232798131,0.0006282132484539054,80.07536089723216,79.45659369863556
0.19999999999999996,-0.9833333333333333,True,0.0006310497090050633,0.0006330419414595953,81.46947094224889,79.75018402574182
0.21666666666666656,-0.9833333333333333,True,0.0006360241567573738,0.0006379325403587903,82.32464389442313,83.39325716916017
0.2333333333333334,-0.9833333333333333,True,0.0006410581097314361,0.0006428908967564599,83.85207424058717,83.71052979151669
0.25,-0.9833333333333333,True,0.000646165792051949,0.0006478966640141386,84.75325201394168,84.05122960569457
0.2666666666666666,-0.9833333333333333,True,0.0006513620857897325,0.0006529647713539475,86.3054308264877,88.15734299916392
0.2833333333333332,-0.9833333333333333,True,0.0006566570452181056,0.000658250104421127,87.89674078417066,88.5110395482793
0.30000000000000004,-0.9833333333333333,True,0.0006620628501814015,0.0006635903149082193,89.48882362342499,88.87929515199102
0.31666666666666665,-0.9833333333333333,True,0.0006675921684398632,0.0006689841102394253,90.43598085561128,89.26211789074705
0.33333333333333326,-0.9833333333333333,True,0.0006732560781749433,0.0006746169861108613,92.03080322380251,93.64083570534252
0.3500000000000001,-0.9833333333333333,True,0.0006790611297560473,0.000680413902926723,93.6379727893651,94.00836465043898
0.3666666666666667,-0.9833333333333333,True,0.0006850146887120387,0.0006862683970432608,95.24842464875981,94.38390909272499
0.3833333333333333,-0.9833333333333333,True,0.0006911228750565982,0.000692257396604387,96.85253669711851,98.78174483712517
0.3999999999999999,-0.9833333333333333,True,0.0006973905639614796,0.0006985922525305979,98.44118546078644,99.12586553701942
0.41666666666666674,-0.9833333333333333,True,0.0007038214104459993,0.000704984887508074,100.00609313048993,99.47386123179118
0.43333333333333335,-0.9833333333333333,True,0.0007104179176449445,0.0007114337554004532,100.95799380656898,99.82576281623345
0.44999999999999996,-0.9833333333333333,True,0.0007171860038428452,0.0007182424214815341,102.47179924908411,103.94058524700341
