id,x,y,reference_temperature,operator_temperature,valid
BE02,-1.0,-1.0,-3.587827257905374e-17,-5.816217832895807e-17,True
BE02,-0.9833333333333333,-1.0,0.00547981305899547,0.005438951104108183,True
BE02,-0.9666666666666667,-1.0,0.01096712383031446,0.01087790220821638,True
BE02,-0.95,-1.0,0.016468530789709435,0.01631685331232466,True
BE02,-0.9333333333333333,-1.0,0.021993000916166485,0.021755804416432833,True
BE02,-0.9166666666666666,-1.0,0.027547436888052904,0.027194755520541066,True
BE02,-0.9,-1.0,0.03313796817983547,0.03276676421239495,True
BE02,-0.8833333333333333,-1.0,0.038773918337261154,0.03841076516680328,True
BE02,-0.8666666666666667,-1.0,0.04446441659494339,0.044054766121211536,True
BE02,-0.85,-1.0,0.05021391703846325,0.049698767075619855,True
BE02,-0.8333333333333334,-1.0,0.056030868959870965,0.05534276803002815,True
BE02,-0.8166666666666667,-1.0,0.06192951509793728,0.06111359177625557,True
BE02,-0.8,-1.0,0.06791123401862302,0.0671822598345724,True
BE02,-0.7833333333333333,-1.0,0.07398357470693757,0.07325092789288937,True
BE02,-0.7666666666666666,-1.0,0.08016449583470864,0.07931959595120625,True
BE02,-0.75,-1.0,0.08645488797824362,0.08538826400952312,True
BE02,-0.7333333333333334,-1.0,0.09286095942581542,0.09145693206783996,True
BE02,-0.7166666666666667,-1.0,0.09939880035484949,0.09815286492001446,True
BE02,-0.7,-1.0,0.10607497988867388,0.1048789993761585,True
BE02,-0.6833333333333333,-1.0,0.11289100288502885,0.11160513383230239,True
BE02,-0.6666666666666667,-1.0,0.11985876757998118,0.11833126828844637,True
BE02,-0.65,-1.0,0.1269923775671567,0.12505740274459037,True
BE02,-0.6333333333333333,-1.0,0.1342861717170695,0.13232088538118741,True
BE02,-0.6166666666666667,-1.0,0.14174533911100137,0.13990922298808017,True
BE02,-0.6,-1.0,0.1493921644053922,0.14749756059497288,True
BE02,-0.5833333333333333,-1.0,0.1572115141957861,0.15508589820186566,True
BE02,-0.5666666666666667,-1.0,0.16520482073591605,0.1626742358087584,True
BE02,-0.55,-1.0,0.17338676815181125,0.17056083785919823,True
BE02,-0.5333333333333333,-1.0,0.1817462327588774,0.17909351844327787,True
BE02,-0.5166666666666666,-1.0,0.1902756555321855,0.18762619902735742,True
BE02,-0.5,-1.0,0.19897995131064408,0.19615887961143694,True
BE02,-0.4833333333333334,-1.0,0.20785628334655415,0.20469156019551646,True
BE02,-0.4666666666666667,-1.0,0.21688003782889198,0.21326792878346174,True
BE02,-0.44999999999999996,-1.0,0.22605553661574915,0.22260948368163375,True
BE02,-0.43333333333333335,-1.0,0.23537643597441715,0.2319510385798057,True
BE02,-0.41666666666666663,-1.0,0.24481831504974577,0.24129259347797766,True
BE02,-0.4,-1.0,0.2543875835838508,0.2506341483761496,True
BE02,-0.3833333333333333,-1.0,0.2640650637390213,0.2600518879016387,True
BE02,-0.3666666666666667,-1.0,0.2738349390033728,0.26994642577221317,True
BE02,-0.35,-1.0,0.28370378331567536,0.27984096364278777,True
BE02,-0.33333333333333337,-1.0,0.29364731749010636,0.28973550151336225,True
BE02,-0.31666666666666665,-1.0,0.3036590536474634,0.2996300393839368,True
BE02,-0.30000000000000004,-1.0,0.31373869910402247,0.30961926708036275,True
BE02,-0.2833333333333333,-1.0,0.32386894624304113,0.3198400045125321,True
BE02,-0.2666666666666667,-1.0,0.3340475060608542,0.33006074194470125,True
BE02,-0.25,-1.0,0.3442693062427381,0.3402814793768705,True
BE02,-0.2333333333333334,-1.0,0.3545244966321476,0.3505022168090397,True
BE02,-0.21666666666666667,-1.0,0.3648125075189299,0.3608052167994332,True
BE02,-0.19999999999999996,-1.0,0.3751269471316012,0.3711956607260007,True
BE02,-0.18333333333333335,-1.0,0.38546265699079285,0.38158610465256804,True
BE02,-0.16666666666666663,-1.0,0.39581985736404957,0.39197654857913533,True
BE02,-0.15000000000000002,-1.0,0.40619256420963135,0.4023669925057028,True
BE02,-0.1333333333333333,-1.0,0.4165786468204177,0.4128137364990426,True
BE02,-0.1166666666666667,-1.0,0.4269774481924882,0.423284208742704,True
BE02,-0.09999999999999998,-1.0,0.4373851366854212,0.43375468098636555,True
BE02,-0.08333333333333337,-1.0,0.44780074444685475,0.444225153230027,True
BE02,-0.06666666666666665,-1.0,0.4582229090663149,0.45469562547368847,True
BE02,-0.050000000000000044,-1.0,0.4686495701101338,0.46519474315430287,True
BE02,-0.033333333333333326,-1.0,0.4790799572771416,0.47569582299039775,True
BE02,-0.01666666666666672,-1.0,0.4895126361103167,0.4861969028264925,True
BE02,0.0,-1.0,0.49994641068325985,0.4966979826625874,True
BE02,0.016666666666666607,-1.0,0.5103801969015654,0.5071987966661056,True
BE02,0.033333333333333215,-1.0,0.5208128812047808,0.5176983631229769,True
BE02,0.050000000000000044,-1.0,0.5312434176361673,0.5281979295798485,True
BE02,0.06666666666666665,-1.0,0.5416701025654556,0.5386974960367197,True
BE02,0.08333333333333326,-1.0,0.5520922843631636,0.5491970624935909,True
