id,x,y,reference_temperature,operator_temperature,valid
BE07,-1.0,-1.0,2.469062192083144e-17,5.8051888453023686e-18,True
BE07,-0.9833333333333333,-1.0,0.004605253836449529,0.00465123423496006,True
BE07,-0.9666666666666667,-1.0,0.009212100662828368,0.009302468469920057,True
BE07,-0.95,-1.0,0.013822576039337066,0.013953702704880146,True
BE07,-0.9333333333333333,-1.0,0.018437969380887,0.018604936939840146,True
BE07,-0.9166666666666666,-1.0,0.02306041605171577,0.023273683747939703,True
BE07,-0.9,-1.0,0.02769140284752859,0.027959716334047296,True
BE07,-0.8833333333333333,-1.0,0.032332694038951074,0.03264574892015491,True
BE07,-0.8666666666666667,-1.0,0.03698648694849271,0.03733178150626253,True
BE07,-0.85,-1.0,0.041653689690999654,0.04201840147642827,True
BE07,-0.8333333333333334,-1.0,0.04633774432974502,0.04677706362252623,True
BE07,-0.8166666666666667,-1.0,0.05103819325091281,0.051535725768624314,True
BE07,-0.8,-1.0,0.0557602892049113,0.0562943879147223,True
BE07,-0.7833333333333333,-1.0,0.060502289829178116,0.06105305006082036,True
BE07,-0.7666666666666666,-1.0,0.06526997917644678,0.06585981160244155,True
BE07,-0.75,-1.0,0.07006219017386976,0.07073786971684429,True
BE07,-0.7333333333333334,-1.0,0.07488361831747488,0.07561592783124702,True
BE07,-0.7166666666666667,-1.0,0.07973491827640905,0.08049398594564977,True
BE07,-0.7,-1.0,0.08461911228038568,0.08537204406005253,True
BE07,-0.6833333333333333,-1.0,0.08953912231457674,0.09034948948100807,True
BE07,-0.6666666666666667,-1.0,0.09449566599055244,0.0954033212486371,True
BE07,-0.65,-1.0,0.09949473953193724,0.10045715301626619,True
BE07,-0.6333333333333333,-1.0,0.10453393668562212,0.10551098478389528,True
BE07,-0.6166666666666667,-1.0,0.10962338889244481,0.1105648165515243,True
BE07,-0.6,-1.0,0.11475772432823922,0.11579841126062329,True
BE07,-0.5833333333333333,-1.0,0.11994853077787776,0.12109574561140365,True
BE07,-0.5666666666666667,-1.0,0.12519143261903096,0.12639307996218394,True
BE07,-0.55,-1.0,0.1304958646121229,0.13169041431296422,True
BE07,-0.5333333333333333,-1.0,0.13586133596727407,0.13698774866374458,True
BE07,-0.5166666666666666,-1.0,0.14129339895527654,0.1425553551630848,True
BE07,-0.5,-1.0,0.14679681752662743,0.14818175851618864,True
BE07,-0.4833333333333334,-1.0,0.1523721467188953,0.15380816186929247,True
BE07,-0.4666666666666667,-1.0,0.158030318158251,0.15943456522239635,True
BE07,-0.44999999999999996,-1.0,0.16376556029447914,0.1650609685755002,True
BE07,-0.43333333333333335,-1.0,0.1695974448670482,0.17107606409815762,True
BE07,-0.41666666666666663,-1.0,0.17551415781300683,0.17713132058495729,True
BE07,-0.4,-1.0,0.18153746235147938,0.18318657707175678,True
BE07,-0.3833333333333333,-1.0,0.18765804334858682,0.18924183355855645,True
BE07,-0.3666666666666667,-1.0,0.19389363427386527,0.19534989993848864,True
BE07,-0.35,-1.0,0.2002413839170727,0.20196039772508984,True
BE07,-0.33333333333333337,-1.0,0.20671267200674076,0.20857089551169083,True
BE07,-0.31666666666666665,-1.0,0.21331468440456525,0.215181393298292,True
BE07,-0.30000000000000004,-1.0,0.22004702860485142,0.221791891084893,True
BE07,-0.2833333333333333,-1.0,0.22692919102948486,0.22856697755767214,True
BE07,-0.2666666666666667,-1.0,0.233951246560235,0.2358897248209631,True
BE07,-0.25,-1.0,0.24114587450308705,0.24321247208425423,True
BE07,-0.2333333333333334,-1.0,0.24850201346893694,0.2505352193475452,True
BE07,-0.21666666666666667,-1.0,0.25606163296809226,0.2578579666108362,True
BE07,-0.19999999999999996,-1.0,0.26376375819666387,0.2655491491120867,True
BE07,-0.18333333333333335,-1.0,0.27162943173702797,0.27374996397717977,True
BE07,-0.16666666666666663,-1.0,0.27973785623387304,0.28195077884227293,True
