id,x,y,reference_temperature,operator_temperature,valid
BH01,-1.0,-1.0,7.739562521761823e-18,-3.4056156663562074e-17,True
BH01,-0.9833333333333333,-1.0,0.008350613521557151,0.008342698062129407,True
BH01,-0.9666666666666667,-1.0,0.016701358272624634,0.016685396124258737,True
BH01,-0.95,-1.0,0.02505234698940389,0.025028094186388062,True
BH01,-0.9333333333333333,-1.0,0.03340374653303336,0.03337079224851734,True
BH01,-0.9166666666666666,-1.0,0.04175564893568448,0.04171464643064511,True
BH01,-0.9,-1.0,0.0501081558672391,0.05006020684117295,True
BH01,-0.8833333333333333,-1.0,0.05846145173784871,0.05840576725170081,True
BH01,-0.8666666666666667,-1.0,0.0668155999742272,0.06675132766222862,True
BH01,-0.85,-1.0,0.07517067676798539,0.07509688807275641,True
BH01,-0.8333333333333334,-1.0,0.08352686596520847,0.08344677083456457,True
BH01,-0.8166666666666667,-1.0,0.0918842131267397,0.09179768198066882,True
BH01,-0.8,-1.0,0.10024275688924586,0.1001485931267727,True
BH01,-0.7833333333333333,-1.0,0.10860266387247977,0.10849950427287683,True
BH01,-0.7666666666666666,-1.0,0.11696397112000216,0.11685192834491623,True
BH01,-0.75,-1.0,0.125326671109554,0.125209983136046,True
BH01,-0.7333333333333334,-1.0,0.13369089936763415,0.13356803792717573,True
BH01,-0.7166666666666667,-1.0,0.1420566911349541,0.14192609271830547,True
BH01,-0.7,-1.0,0.15042398856574238,0.15028414750943533,True
BH01,-0.6833333333333333,-1.0,0.15879288550725146,0.15864713884845294,True
BH01,-0.6666666666666667,-1.0,0.1671634197053324,0.16701320835439387,True
BH01,-0.65,-1.0,0.17553548373573877,0.17537927786033503,True
BH01,-0.6333333333333333,-1.0,0.1839091227096056,0.18374534736627604,True
BH01,-0.6166666666666667,-1.0,0.1922843790479628,0.1921115767213513,True
BH01,-0.6,-1.0,0.2006610983305538,0.200485512473109,True
BH01,-0.5833333333333333,-1.0,0.2090392782258612,0.20885944822486685,True
BH01,-0.5666666666666667,-1.0,0.21741895797476166,0.2172333839766246,True
BH01,-0.55,-1.0,0.22579994845730278,0.22560731972838233,True
BH01,-0.5333333333333333,-1.0,0.23418220463150424,0.23398411615609163,True
BH01,-0.5166666666666666,-1.0,0.24256575269027203,0.24236478342819406,True
BH01,-0.5,-1.0,0.25095038332069824,0.2507454507002965,True
BH01,-0.4833333333333334,-1.0,0.2593360174050382,0.2591261179723989,True
BH01,-0.4666666666666667,-1.0,0.26772265509711823,0.2675067852445014,True
BH01,-0.44999999999999996,-1.0,0.2761100839231606,0.27589142778705233,True
BH01,-0.43333333333333335,-1.0,0.28449820614131105,0.2842768853160674,True
BH01,-0.41666666666666663,-1.0,0.29288697116116985,0.29266234284508247,True
BH01,-0.4,-1.0,0.3012761922650197,0.30104780037409756,True
BH01,-0.3833333333333333,-1.0,0.309665757752776,0.309433791692555,True
BH01,-0.3666666666666667,-1.0,0.3180555643966765,0.31782152099084704,True
BH01,-0.35,-1.0,0.3264454584468717,0.3262092502891391,True
BH01,-0.33333333333333337,-1.0,0.3348353223314954,0.3345969795874311,True
BH01,-0.31666666666666665,-1.0,0.34322501006156314,0.3429847088857232,True
BH01,-0.30000000000000004,-1.0,0.35161439614460843,0.35137209965333055,True
BH01,-0.2833333333333333,-1.0,0.360003368405523,0.35975930017391466,True
BH01,-0.2666666666666667,-1.0,0.36839174940174846,0.3681465006944987,True
BH01,-0.25,-1.0,0.37677943491616767,0.37653370121508284,True
BH01,-0.2333333333333334,-1.0,0.3851663289626093,0.38492074968078166,True
BH01,-0.21666666666666667,-1.0,0.3935522344516972,0.39330461300329994,True
BH01,-0.19999999999999996,-1.0,0.4019370600380665,0.40168847632581817,True
