id,x,y,reference_temperature,operator_temperature,valid
BH14,-1.0,-1.0,2.833620730897689e-17,0.0,True
BH14,-0.9833333333333333,-1.0,0.007877696450422418,0.007880182702005379,True
BH14,-0.9666666666666667,-1.0,0.01575696196261388,0.015760365404010747,True
BH14,-0.95,-1.0,0.023639161820013636,0.023640548106016093,True
BH14,-0.9333333333333333,-1.0,0.031526493976131845,0.03152073080802147,True
BH14,-0.9166666666666666,-1.0,0.03941995342275843,0.03940091351002689,True
BH14,-0.9,-1.0,0.04732080254841617,0.04730307568833747,True
BH14,-0.8833333333333333,-1.0,0.0552320330678306,0.055230249542673186,True
BH14,-0.8666666666666667,-1.0,0.06315351082095463,0.06315742339700897,True
BH14,-0.85,-1.0,0.07108579268459568,0.07108459725134472,True
BH14,-0.8333333333333334,-1.0,0.07903306878547617,0.07901177110568046,True
BH14,-0.8166666666666667,-1.0,0.08699476191926406,0.08693894496001625,True
BH14,-0.8,-1.0,0.09497156723047573,0.09494992733247286,True
BH14,-0.7833333333333333,-1.0,0.10296624961916022,0.10296339592000961,True
BH14,-0.7666666666666666,-1.0,0.11097823751458756,0.11097686450754629,True
BH14,-0.75,-1.0,0.11900843515536892,0.11899033309508289,True
BH14,-0.7333333333333334,-1.0,0.12706039643790262,0.12700380168261957,True
BH14,-0.7166666666666667,-1.0,0.13513258791179017,0.13507663659482883,True
BH14,-0.7,-1.0,0.14322347284849565,0.1432025703252478,True
BH14,-0.6833333333333333,-1.0,0.15133868657164656,0.15132850405566667,True
BH14,-0.6666666666666667,-1.0,0.15947555794723348,0.15945443778608553,True
BH14,-0.65,-1.0,0.16763402065801045,0.16758037151650446,True
BH14,-0.6333333333333333,-1.0,0.17581704385572883,0.17572510728840937,True
BH14,-0.6166666666666667,-1.0,0.18402220275321143,0.183975043292233,True
BH14,-0.6,-1.0,0.19224953701744776,0.19222497929605664,True
BH14,-0.5833333333333333,-1.0,0.20050191139643558,0.20047491529988037,True
BH14,-0.5666666666666667,-1.0,0.2087764929969268,0.20872485130370405,True
BH14,-0.55,-1.0,0.217073256448042,0.21697478730752762,True
BH14,-0.5333333333333333,-1.0,0.22539471431877342,0.22531735643360848,True
BH14,-0.5166666666666666,-1.0,0.23373717754976353,0.23368382972625834,True
BH14,-0.5,-1.0,0.2421011798883018,0.24205030301890806,True
BH14,-0.4833333333333334,-1.0,0.2504887104102595,0.2504167763115579,True
BH14,-0.4666666666666667,-1.0,0.2588955742812989,0.25878324960420773,True
